alias	hgnc_symbol	source
MGC104712	OXLD1	hgnc_alias_symbol
MGC10481	UBE2R2	hgnc_alias_symbol
MGC10485	VPS26B	hgnc_alias_symbol
MGC104931	LINC00324	hgnc_alias_symbol
MGC104959	SYNRG	hgnc_alias_symbol
MGC10500	YPEL3	hgnc_alias_symbol
MGC10511	MAGEA11	hgnc_alias_symbol
MGC105127	C1QTNF12	hgnc_alias_symbol
MGC10526	PRRC2B	hgnc_alias_symbol
MGC10527	NDUFAF3	hgnc_alias_symbol
MGC10540	VPS25	hgnc_alias_symbol
MGC10556	TRIP6	hgnc_alias_symbol
MGC10558	TRIP6	hgnc_alias_symbol
MGC10561	CBX2	hgnc_alias_symbol
MGC1058	DCAF12	hgnc_alias_symbol
MGC10599	MAGEA10	hgnc_alias_symbol
MGC10612	AKR1E2	hgnc_alias_symbol
MGC10613	ZMAT3	hgnc_alias_symbol
MGC10630	KEAP1	hgnc_alias_symbol
MGC10676	MESP1	hgnc_alias_symbol
MGC10702	USP30	hgnc_alias_symbol
MGC10710	C1orf198	hgnc_alias_symbol
MGC10715	ZNF343	hgnc_alias_symbol
MGC10731	CPLANE2	hgnc_alias_symbol
MGC10744	TMEM107	hgnc_alias_symbol
MGC10753	WAC	hgnc_alias_symbol
MGC10765	DCAF10	hgnc_alias_symbol
MGC10771	GLB1L	hgnc_alias_symbol
MGC10772	PRR7	hgnc_alias_symbol
MGC10791	KREMEN2	hgnc_alias_symbol
MGC10796	ZBED2	hgnc_alias_symbol
MGC10818	KHDC1	hgnc_alias_symbol
MGC10820	FAM167B	hgnc_alias_symbol
MGC10825	CNDP1	hgnc_alias_symbol
MGC10831	H2AZ2	hgnc_alias_symbol
MGC10848	ITIH5	hgnc_alias_symbol
MGC10851	TUBA1C	hgnc_alias_symbol
MGC10854	TCHP	hgnc_alias_symbol
MGC10870	FBXW9	hgnc_alias_symbol
MGC10871	RBM4B	hgnc_alias_symbol
MGC10881	SYT11	hgnc_alias_symbol
MGC10882	PCGF1	hgnc_alias_symbol
MGC1090	DNMT3L	hgnc_alias_symbol
MGC10902	UPK3B	hgnc_alias_symbol
MGC10911	PSMG3	hgnc_alias_symbol
MGC10922	C19orf12	hgnc_alias_symbol
MGC10924	NDFIP1	hgnc_alias_symbol
MGC10946	SPX	hgnc_alias_symbol
MGC10960	SSR4P1	hgnc_alias_symbol
MGC10963	THAP7	hgnc_alias_symbol
MGC10966	FERMT3	hgnc_alias_symbol
MGC10974	ALKBH7	hgnc_alias_symbol
MGC10981	AFAP1-AS1	hgnc_alias_symbol
MGC10986	LIMD2	hgnc_alias_symbol
MGC10992	CCDC102A	hgnc_alias_symbol
MGC10993	TMEM177	hgnc_alias_symbol
MGC10999	QNG1	hgnc_alias_symbol
MGC11034	FAM107B	hgnc_alias_symbol
MGC11061	YIPF4	hgnc_alias_symbol
MGC11082	DLGAP1-AS2	hgnc_alias_symbol
MGC11102	EIF1AD	hgnc_alias_symbol
MGC11104	CHCHD5	hgnc_alias_symbol
MGC111064	VDAC1	hgnc_alias_symbol
MGC111083	RAD23A	hgnc_alias_symbol
MGC111107	FHL1	hgnc_alias_symbol
MGC111130	RPS15	hgnc_alias_symbol
MGC11115	CARD19	hgnc_alias_symbol
MGC111163	NABP1	hgnc_alias_symbol
MGC111193	DPM2	hgnc_alias_symbol
MGC111207	DTWD1	hgnc_alias_symbol
MGC111222	PPIE	hgnc_alias_symbol
MGC11134	TRPT1	hgnc_alias_symbol
MGC111371	SH3GL1	hgnc_alias_symbol
MGC111373	PRMT2	hgnc_alias_symbol
MGC11138	CACNG4	hgnc_alias_symbol
MGC1114	KEAP1	hgnc_alias_symbol
MGC111488	BLTP2	hgnc_alias_symbol
MGC111763	RGS9	hgnc_alias_symbol
MGC11242	PRR15L	hgnc_alias_symbol
MGC11251	TSPEAR	hgnc_alias_symbol
MGC11256	CRELD2	hgnc_alias_symbol
MGC11257	CHLSN	hgnc_alias_symbol
MGC1126	ACOT7	hgnc_alias_symbol
MGC11266	CENPO	hgnc_alias_symbol
MGC1127	TRIM41	hgnc_alias_symbol
MGC11271	BRME1	hgnc_alias_symbol
MGC11279	FBXL15	hgnc_alias_symbol
MGC11287	RPS6KL1	hgnc_alias_symbol
MGC11296	BRMS1L	hgnc_alias_symbol
MGC11308	SLC61A1	hgnc_alias_symbol
MGC11316	RAB11FIP4	hgnc_alias_symbol
MGC11321	MRPL45	hgnc_alias_symbol
MGC11324	GPAT3	hgnc_alias_symbol
MGC11326	CDIN1	hgnc_alias_symbol
MGC11332	SLC67A2	hgnc_alias_symbol
MGC11335	GFOD2	hgnc_alias_symbol
MGC11337	COL27A1	hgnc_alias_symbol
MGC11349	ZXDC	hgnc_alias_symbol
MGC11352	TSPAN14	hgnc_alias_symbol
MGC1136	DUSP26	hgnc_alias_symbol
MGC11386	SLC35D4	hgnc_alias_symbol
MGC1167	ATP5IF1	hgnc_alias_symbol
MGC116735	EPB42	hgnc_alias_symbol
MGC116737	EPB42	hgnc_alias_symbol
MGC116786	IL13	hgnc_alias_symbol
MGC116788	IL13	hgnc_alias_symbol
MGC116789	IL13	hgnc_alias_symbol
MGC117152	PLCH1	hgnc_alias_symbol
MGC117164	IGSF3	hgnc_alias_symbol
MGC117216	SOX13	hgnc_alias_symbol
MGC117262	NUFIP2	hgnc_alias_symbol
MGC117264	PRDX5	hgnc_alias_symbol
MGC117291	SPAG9	hgnc_alias_symbol
MGC117310	WBP4	hgnc_alias_symbol
MGC117314	P3H1	hgnc_alias_symbol
MGC117360	UGGT2	hgnc_alias_symbol
MGC117373	TIMM8B	hgnc_alias_symbol
MGC117402	SH3BGRL	hgnc_alias_symbol
MGC117421	TRDV2	hgnc_alias_symbol
MGC117425	HMGN1	hgnc_alias_symbol
MGC118754.	PLAAT3	hgnc_alias_symbol
MGC118899	ADAMTS13	hgnc_alias_symbol
MGC118900	ADAMTS13	hgnc_alias_symbol
MGC119014	PPP1R14D	hgnc_alias_symbol
MGC119016	PPP1R14D	hgnc_alias_symbol
MGC119055	SSX2	hgnc_alias_symbol
MGC119067	RGS8	hgnc_alias_symbol
MGC119068	RGS8	hgnc_alias_symbol
MGC119069	RGS8	hgnc_alias_symbol
MGC119078	CASP14	hgnc_alias_symbol
MGC119079	CASP14	hgnc_alias_symbol
MGC119100	RPS4Y1	hgnc_alias_symbol
MGC119131	DTD1	hgnc_alias_symbol
MGC119143	NAXE	hgnc_alias_symbol
MGC119144	NAXE	hgnc_alias_symbol
MGC119145	NAXE	hgnc_alias_symbol
MGC119199	NT5C1A	hgnc_alias_symbol
MGC119201	NT5C1A	hgnc_alias_symbol
MGC119295	SPDYE2	hgnc_alias_symbol
MGC119312	DAPK2	hgnc_alias_symbol
MGC119403	VANGL2	hgnc_alias_symbol
MGC119404	VANGL2	hgnc_alias_symbol
MGC119447	SIM2	hgnc_alias_symbol
MGC119522	MCM8	hgnc_alias_symbol
MGC119523	MCM8	hgnc_alias_symbol
MGC119818	INSL3	hgnc_alias_symbol
MGC119819	INSL3	hgnc_alias_symbol
MGC11983	IL1F10	hgnc_alias_symbol
MGC119832	IL1F10	hgnc_alias_symbol
MGC119833	IL1F10	hgnc_alias_symbol
MGC119947	PEX11A	hgnc_alias_symbol
MGC1203	CCDC28B	hgnc_alias_symbol
MGC120420	SLC22A25	hgnc_alias_symbol
MGC120442	POC5	hgnc_alias_symbol
MGC120443	POC5	hgnc_alias_symbol
MGC120444	POC5	hgnc_alias_symbol
MGC12197	RSRC1	hgnc_alias_symbol
MGC12217	KPNA4	hgnc_alias_symbol
MGC1223	TMEM14B	hgnc_alias_symbol
MGC12290	LIPT1	hgnc_alias_symbol
MGC12301	SLN	hgnc_alias_symbol
MGC12314	NDUFB5	hgnc_alias_symbol
MGC12372	FXYD2	hgnc_alias_symbol
MGC12435	DNAL1	hgnc_alias_symbol
MGC12458	DRC8	hgnc_alias_symbol
MGC12466	ZNF670	hgnc_alias_symbol
MGC12515	ZNF566	hgnc_alias_symbol
MGC125288	FMN1	hgnc_alias_symbol
MGC125289	FMN1	hgnc_alias_symbol
MGC12536	CAPNS2	hgnc_alias_symbol
MGC12538	ANKRD36BP1	hgnc_alias_symbol
MGC125469	FBXL19-AS1	hgnc_alias_symbol
MGC125470	FBXL19-AS1	hgnc_alias_symbol
MGC125472	FBXL19-AS1	hgnc_alias_symbol
MGC125588	CCDC148	hgnc_alias_symbol
MGC125711	PPP6R3	hgnc_alias_symbol
MGC125712	PPP6R3	hgnc_alias_symbol
MGC125835	RHOG	hgnc_alias_symbol
MGC125836	RHOG	hgnc_alias_symbol
MGC125854	SLN	hgnc_alias_symbol
MGC125855	SLN	hgnc_alias_symbol
MGC125864	RIT1	hgnc_alias_symbol
MGC125865	RIT1	hgnc_alias_symbol
MGC125904	DPM3	hgnc_alias_symbol
MGC125905	DPM3	hgnc_alias_symbol
MGC126058	DAP3	hgnc_alias_symbol
MGC126059	DAP3	hgnc_alias_symbol
MGC126063	BTG2	hgnc_alias_symbol
MGC126064	BTG2	hgnc_alias_symbol
MGC126187	PLP2	hgnc_alias_symbol
MGC126218	ERCC2	hgnc_alias_symbol
MGC126219	ERCC2	hgnc_alias_symbol
MGC126226	EFNB2	hgnc_alias_symbol
MGC126227	EFNB2	hgnc_alias_symbol
MGC126228	EFNB2	hgnc_alias_symbol
MGC126430	TLR5	hgnc_alias_symbol
MGC126431	TLR5	hgnc_alias_symbol
MGC126442	DAZ2	hgnc_alias_symbol
MGC126552	CLDN17	hgnc_alias_symbol
MGC126554	CLDN17	hgnc_alias_symbol
MGC126562	CAPS	hgnc_alias_symbol
MGC126567	PPFIA3	hgnc_alias_symbol
MGC126569	PPFIA3	hgnc_alias_symbol
MGC126572	GPHA2	hgnc_alias_symbol
MGC126582	AXIN2	hgnc_alias_symbol
MGC126590	MMP26	hgnc_alias_symbol
MGC126592	MMP26	hgnc_alias_symbol
MGC126621	TXLNG	hgnc_alias_symbol
MGC126625	TXLNG	hgnc_alias_symbol
MGC126664	PLAC4	hgnc_alias_symbol
MGC126666	PLAC4	hgnc_alias_symbol
MGC126674	SPPL3	hgnc_alias_symbol
MGC126676	SPPL3	hgnc_alias_symbol
MGC12676	SPEG	hgnc_alias_symbol
MGC126774	SIGLEC10	hgnc_alias_symbol
MGC126798	ITPRIPL2	hgnc_alias_symbol
MGC126800	ITPRIPL2	hgnc_alias_symbol
MGC126834	SHBG	hgnc_alias_symbol
MGC126879	UBA52	hgnc_alias_symbol
MGC126880	IL36B	hgnc_alias_symbol
MGC126881	UBA52	hgnc_alias_symbol
MGC126882	IL36B	hgnc_alias_symbol
MGC126884	IL17C	hgnc_alias_symbol
MGC1269	HACL2	hgnc_alias_symbol
MGC1270	TMED1	hgnc_alias_symbol
MGC12760	CROCCP2	hgnc_alias_symbol
MGC12815	CCL3L3	hgnc_alias_symbol
MGC12824	RAI1	hgnc_alias_symbol
MGC12866	MCM8	hgnc_alias_symbol
MGC12901	EXOSC5	hgnc_alias_symbol
MGC12904	HDHD3	hgnc_alias_symbol
MGC12909	ARK2N	hgnc_alias_symbol
MGC12921	PLPP7	hgnc_alias_symbol
MGC12928	WDR53	hgnc_alias_symbol
MGC12936	NICN1	hgnc_alias_symbol
MGC12945	SLC71A3P	hgnc_alias_symbol
MGC1295	ARHGAP9	hgnc_alias_symbol
MGC129526	MAGEA5P	hgnc_alias_symbol
MGC129552	IL36A	hgnc_alias_symbol
MGC129553	IL36A	hgnc_alias_symbol
MGC129621	TREH	hgnc_alias_symbol
MGC129625	P2RX6	hgnc_alias_symbol
MGC129647	TCF3	hgnc_alias_symbol
MGC129648	TCF3	hgnc_alias_symbol
MGC12966	FAM220A	hgnc_alias_symbol
MGC1297	COPS8	hgnc_alias_symbol
MGC12972	MPV17L2	hgnc_alias_symbol
MGC12974	ERC1	hgnc_alias_symbol
MGC129793	TMEM95	hgnc_alias_symbol
MGC12981	VMA22	hgnc_alias_symbol
MGC12982	FOXD2-AS1	hgnc_alias_symbol
MGC129899	EPN3	hgnc_alias_symbol
MGC12992	PGAP4	hgnc_alias_symbol
MGC129934	TNFSF15	hgnc_alias_symbol
MGC129935	TNFSF15	hgnc_alias_symbol
MGC130008	SP4	hgnc_alias_symbol
MGC130009	SP4	hgnc_alias_symbol
MGC13004	PRADC1	hgnc_alias_symbol
MGC130048	SGCG	hgnc_alias_symbol
MGC13007	BTBD10	hgnc_alias_symbol
MGC13010	ZFTRAF1	hgnc_alias_symbol
MGC13016	CHCHD6	hgnc_alias_symbol
MGC13017	XTBD1	hgnc_alias_symbol
MGC13024	ORAI3	hgnc_alias_symbol
MGC13034	TMEM174	hgnc_alias_symbol
MGC13038	BCAN	hgnc_alias_symbol
MGC13040	CFAP300	hgnc_alias_symbol
MGC13045	NUDT22	hgnc_alias_symbol
MGC13057	AKAP19	hgnc_alias_symbol
MGC13061	RNF135	hgnc_alias_symbol
MGC13071	ZNF607	hgnc_alias_symbol
MGC13090	MAFG	hgnc_alias_symbol
MGC13096	PDCD2L	hgnc_alias_symbol
MGC13098	POLR2J4	hgnc_alias_symbol
MGC13102	TMEM79	hgnc_alias_symbol
MGC13105	ZNF559	hgnc_alias_symbol
MGC13114	METTL26	hgnc_alias_symbol
MGC13125	BUD13	hgnc_alias_symbol
MGC13130	DISP1	hgnc_alias_symbol
MGC13138	ZNF764	hgnc_alias_symbol
MGC1314	FUCA2	hgnc_alias_symbol
MGC131524	INSYN1	hgnc_alias_symbol
MGC13159	TMEM128	hgnc_alias_symbol
MGC131633	INTS8	hgnc_alias_symbol
MGC13168	BEST3	hgnc_alias_symbol
MGC13170	C19orf48P	hgnc_alias_symbol
MGC131759	STAG3L2	hgnc_alias_symbol
MGC131773	LRRC75B	hgnc_alias_symbol
MGC131802	PRDM10	hgnc_alias_symbol
MGC13183	CCDC77	hgnc_alias_symbol
MGC131831	SEMA4B	hgnc_alias_symbol
MGC13186	NTPCR	hgnc_alias_symbol
MGC131950	WNT3	hgnc_alias_symbol
MGC131980	PPP1R12B	hgnc_alias_symbol
MGC132011	SNAPC3	hgnc_alias_symbol
MGC13204	RHNO1	hgnc_alias_symbol
MGC132456	MCEMP1	hgnc_alias_symbol
MGC13250	ZNF397	hgnc_alias_symbol
MGC13251	INF2	hgnc_alias_symbol
MGC132578	CHL1	hgnc_alias_symbol
MGC13261	SEC22C	hgnc_alias_symbol
MGC13272	MON1A	hgnc_alias_symbol
MGC13275	PERM1	hgnc_alias_symbol
MGC132756	PNMA3	hgnc_alias_symbol
MGC132758	PNMA3	hgnc_alias_symbol
MGC133046	TMPRSS15	hgnc_alias_symbol
MGC133107	SPINK4	hgnc_alias_symbol
MGC133129	OXA1L	hgnc_alias_symbol
MGC133166	INTS4P2	hgnc_alias_symbol
MGC133236	HRC	hgnc_alias_symbol
MGC133289	TJP1	hgnc_alias_symbol
MGC133384	MYH1	hgnc_alias_symbol
MGC13378	LIPT1	hgnc_alias_symbol
MGC13379	TMEM216	hgnc_alias_symbol
MGC13453	TUSC3	hgnc_alias_symbol
MGC1346	PHF5A	hgnc_alias_symbol
MGC1348	GAS7	hgnc_alias_symbol
MGC134948	ITSN1	hgnc_alias_symbol
MGC134949	ITSN1	hgnc_alias_symbol
MGC13523	RWDD2A	hgnc_alias_symbol
MGC13687	PSMC4	hgnc_alias_symbol
MGC138140	HSD17B1	hgnc_alias_symbol
MGC138169	KRT24	hgnc_alias_symbol
MGC138173	KRT24	hgnc_alias_symbol
MGC138321	WNT3	hgnc_alias_symbol
MGC138323	WNT3	hgnc_alias_symbol
MGC138338	OAZ1	hgnc_alias_symbol
MGC138344	ZNF630	hgnc_alias_symbol
MGC138391	SHBG	hgnc_alias_symbol
MGC138401	IL17C	hgnc_alias_symbol
MGC138502	CACNG2	hgnc_alias_symbol
MGC138504	CACNG2	hgnc_alias_symbol
MGC138509	PAEP	hgnc_alias_symbol
MGC138534	PEX11A	hgnc_alias_symbol
MGC138549	MAPT	hgnc_alias_symbol
MGC138598	UPK2	hgnc_alias_symbol
MGC138628	RFXANK	hgnc_alias_symbol
MGC138724	CTAG2	hgnc_alias_symbol
MGC138900	IL17B	hgnc_alias_symbol
MGC138901	IL17B	hgnc_alias_symbol
MGC1405	INSIG1	hgnc_alias_symbol
MGC14126	CEP19	hgnc_alias_symbol
MGC14128	SACK1A	hgnc_alias_symbol
MGC14136	URB1-DT	hgnc_alias_symbol
MGC14139	ZCCHC14	hgnc_alias_symbol
MGC14140	FBXO44	hgnc_alias_symbol
MGC14141	TMEM141	hgnc_alias_symbol
MGC14151	NAA38	hgnc_alias_symbol
MGC14156	PIGY	hgnc_alias_symbol
MGC14161	FRMD5	hgnc_alias_symbol
MGC141886	TMPRSS5	hgnc_alias_symbol
MGC142200	IFNA4	hgnc_alias_symbol
MGC142283	PRDX5	hgnc_alias_symbol
MGC142285	PRDX5	hgnc_alias_symbol
MGC142288	PAEP	hgnc_alias_symbol
MGC14254	KCTD20	hgnc_alias_symbol
MGC14258	ARHGAP19	hgnc_alias_symbol
MGC14274	PSMD2	hgnc_alias_symbol
MGC14280	ABHD8	hgnc_alias_symbol
MGC14288	COX14	hgnc_alias_symbol
MGC14289	ZC3HAV1L	hgnc_alias_symbol
MGC14326	SRP14	hgnc_alias_symbol
MGC14327	TMEM203	hgnc_alias_symbol
MGC14333	PPP1R16A	hgnc_alias_symbol
MGC14352	ACSBG1	hgnc_alias_symbol
MGC14353	TXNDC17	hgnc_alias_symbol
MGC14376	MIR22HG	hgnc_alias_symbol
MGC14381	RNF166	hgnc_alias_symbol
MGC14386	RCCD1	hgnc_alias_symbol
MGC14421	UBL7	hgnc_alias_symbol
MGC14439	RBM17	hgnc_alias_symbol
MGC14452	ACAD9	hgnc_alias_symbol
MGC14480	CENPX	hgnc_alias_symbol
MGC14542	PSMA1	hgnc_alias_symbol
MGC14553	NIPSNAP3A	hgnc_alias_symbol
MGC14560	GPN3	hgnc_alias_symbol
MGC14575	PSMA1	hgnc_alias_symbol
MGC14580	TUBA1C	hgnc_alias_symbol
MGC14595	UTP23	hgnc_alias_symbol
MGC14597	BPIFB1	hgnc_alias_symbol
MGC14613	MAGEA3	hgnc_alias_symbol
MGC14697	ATP5MK	hgnc_alias_symbol
MGC14751	PSMA1	hgnc_alias_symbol
MGC14793	USP45	hgnc_alias_symbol
MGC14797	PHF6	hgnc_alias_symbol
MGC14798	DPH6	hgnc_alias_symbol
MGC14799	GINS4	hgnc_alias_symbol
MGC14801	LINC00467	hgnc_alias_symbol
MGC14804	CAPNS2	hgnc_alias_symbol
MGC148044	TMPRSS5	hgnc_alias_symbol
MGC14816	LRRC39	hgnc_alias_symbol
MGC14817	LLPH	hgnc_alias_symbol
MGC14832	MIEN1	hgnc_alias_symbol
MGC14833	UQCC2	hgnc_alias_symbol
MGC14836	SLC25A51	hgnc_alias_symbol
MGC14839	C11orf52	hgnc_alias_symbol
MGC14844	DDI2	hgnc_alias_symbol
MGC14879	USP48	hgnc_alias_symbol
MGC14896	NOL6	hgnc_alias_symbol
MGC14921	NOL6	hgnc_alias_symbol
MGC149260	SPINK13	hgnc_alias_symbol
MGC149453	SMAGP	hgnc_alias_symbol
MGC149454	SMAGP	hgnc_alias_symbol
MGC149525	CRYL1	hgnc_alias_symbol
MGC149526	CRYL1	hgnc_alias_symbol
MGC14961	NAV1	hgnc_alias_symbol
MGC149659	CLC	hgnc_alias_symbol
MGC14967	SPAG9	hgnc_alias_symbol
MGC149845	ZNF512B	hgnc_alias_symbol
MGC149846	ZNF512B	hgnc_alias_symbol
MGC149868	CSHL1	hgnc_alias_symbol
MGC14993	RARS2	hgnc_alias_symbol
MGC150517	SYT7	hgnc_alias_symbol
MGC150530	ACSM2A	hgnc_alias_symbol
MGC150539	MZT1	hgnc_alias_symbol
MGC15057	NSUN5P2	hgnc_alias_symbol
MGC150689	UGGT2	hgnc_alias_symbol
MGC15092	PSMG2	hgnc_alias_symbol
MGC15093	CTNNBIP1	hgnc_alias_symbol
MGC15151	SUGT1P1	hgnc_alias_symbol
MGC15161	RLIM	hgnc_alias_symbol
MGC15171	GPRIN2	hgnc_alias_symbol
MGC15201	ATG3	hgnc_alias_symbol
MGC15204	PICK1	hgnc_alias_symbol
MGC15229	SHMT1	hgnc_alias_symbol
MGC15254	CAMKK2	hgnc_alias_symbol
MGC15364	SSX2	hgnc_alias_symbol
MGC15366	KRT19	hgnc_alias_symbol
MGC15396	ANKRD40	hgnc_alias_symbol
MGC15407	CFAP36	hgnc_alias_symbol
MGC15416	MCRIP2	hgnc_alias_symbol
MGC15419	FBXO31	hgnc_alias_symbol
MGC15429	ABHD14B	hgnc_alias_symbol
MGC15435	ZBED3	hgnc_alias_symbol
MGC15436	LZIC	hgnc_alias_symbol
MGC15438	CCDC183	hgnc_alias_symbol
MGC15476	DACT3	hgnc_alias_symbol
MGC15482	FBXL20	hgnc_alias_symbol
MGC15504	ARHGAP5-AS1	hgnc_alias_symbol
MGC15523	SLC38A10	hgnc_alias_symbol
MGC15548	ZNF496	hgnc_alias_symbol
MGC15563	AJUBA	hgnc_alias_symbol
MGC15606	NXPE3	hgnc_alias_symbol
MGC15619	HVCN1	hgnc_alias_symbol
MGC15631	RAX2	hgnc_alias_symbol
MGC15668	HPDL	hgnc_alias_symbol
MGC15677	ALKBH6	hgnc_alias_symbol
MGC15716	ZNF414	hgnc_alias_symbol
MGC15718	KIRREL2	hgnc_alias_symbol
MGC15730	IGSF21	hgnc_alias_symbol
MGC15737	TCEAL3	hgnc_alias_symbol
MGC15749	LSM10	hgnc_alias_symbol
MGC15754	RERG	hgnc_alias_symbol
MGC15763	OXNAD1	hgnc_alias_symbol
MGC15827	PNMA6A	hgnc_alias_symbol
MGC15831	RIMBP2	hgnc_alias_symbol
MGC15873	PDXK	hgnc_alias_symbol
MGC15875	PHYKPL	hgnc_alias_symbol
MGC15882	C1orf94	hgnc_alias_symbol
MGC15887	FAM89A	hgnc_alias_symbol
MGC15913	ARHGEF18	hgnc_alias_symbol
MGC15959	H1-10	hgnc_alias_symbol
MGC16028	IFT43	hgnc_alias_symbol
MGC1603	TAF9	hgnc_alias_symbol
MGC16037	SNHG7	hgnc_alias_symbol
MGC16044	PCED1B	hgnc_alias_symbol
MGC16121	MIR503HG	hgnc_alias_symbol
MGC161462	KRT13	hgnc_alias_symbol
MGC16153	GLIS3-AS1	hgnc_alias_symbol
MGC16169	TBCK	hgnc_alias_symbol
MGC16179	ATP1A1-AS1	hgnc_alias_symbol
MGC16186	DYDC2	hgnc_alias_symbol
MGC16202	PCGF5	hgnc_alias_symbol
MGC16212	RAB7B	hgnc_alias_symbol
MGC16279	FAM86B1	hgnc_alias_symbol
MGC16309	LRRC46	hgnc_alias_symbol
MGC163367	SPMIP10	hgnc_alias_symbol
MGC163369	SPMIP10	hgnc_alias_symbol
MGC163408	MYBPC2	hgnc_alias_symbol
MGC163426	SCIMP	hgnc_alias_symbol
MGC163428	SCIMP	hgnc_alias_symbol
MGC16353	R3HDM4	hgnc_alias_symbol
MGC16362	SNHG5	hgnc_alias_symbol
MGC16372	DRC1	hgnc_alias_symbol
MGC16385	CENPBD1P	hgnc_alias_symbol
MGC16435	TUBB	hgnc_alias_symbol
MGC164581	NBEAL1	hgnc_alias_symbol
MGC16471	TAMM41	hgnc_alias_symbol
MGC16491	TENT5B	hgnc_alias_symbol
MGC16597	CCDC137	hgnc_alias_symbol
MGC16619	SEPTIN6	hgnc_alias_symbol
MGC16635	KLHDC7B	hgnc_alias_symbol
MGC16638	PHYHD1	hgnc_alias_symbol
MGC1665	PSMB10	hgnc_alias_symbol
MGC16664	FAM163A	hgnc_alias_symbol
MGC1667	PSMA1	hgnc_alias_symbol
MGC166915	PRDM16	hgnc_alias_symbol
MGC167029	TNC	hgnc_alias_symbol
MGC16714	NEK9	hgnc_alias_symbol
MGC16733	INTS4	hgnc_alias_symbol
MGC16796	DISP1	hgnc_alias_symbol
MGC16817	EPS8L3	hgnc_alias_symbol
MGC16824	VPS35L	hgnc_alias_symbol
MGC16925	PIDD1	hgnc_alias_symbol
MGC16943	ERI2	hgnc_alias_symbol
MGC16973	MAGEA2B	hgnc_alias_symbol
MGC1708	MATK	hgnc_alias_symbol
MGC17125	CDC42EP4	hgnc_alias_symbol
MGC17134	CCL13	hgnc_alias_symbol
MGC17150	GPM6B	hgnc_alias_symbol
MGC17164	CCL5	hgnc_alias_symbol
MGC17211	NMB	hgnc_alias_symbol
MGC17226	SYT11	hgnc_alias_symbol
MGC17299	TMEM125	hgnc_alias_symbol
MGC17301	TMT1B	hgnc_alias_symbol
MGC17303	CRB3	hgnc_alias_symbol
MGC17318	CALCOCO2	hgnc_alias_symbol
MGC17330	PIK3IP1	hgnc_alias_symbol
MGC17332	CTU1	hgnc_alias_symbol
MGC17337	MSANTD3	hgnc_alias_symbol
MGC17342	SGMS1	hgnc_alias_symbol
MGC17347	PABIR1	hgnc_alias_symbol
MGC17358	C9orf43	hgnc_alias_symbol
MGC17403	TCEANC	hgnc_alias_symbol
MGC17515	LINC00526	hgnc_alias_symbol
MGC17525	SLC25A6	hgnc_alias_symbol
MGC17528	S100A16	hgnc_alias_symbol
MGC17544	MED8	hgnc_alias_symbol
MGC17552	ZNF622	hgnc_alias_symbol
MGC17597	TSC22D1	hgnc_alias_symbol
MGC17624	CLMB	hgnc_alias_symbol
MGC176705	NEDD4	hgnc_alias_symbol
MGC17791	TIPE1	hgnc_alias_symbol
MGC17810	DYNLL2	hgnc_alias_symbol
MGC17839	TLCD5	hgnc_alias_symbol
MGC17918	KPNA6	hgnc_alias_symbol
MGC17921	FRMD6	hgnc_alias_symbol
MGC17922	AEBP2	hgnc_alias_symbol
MGC17943	TMEM263	hgnc_alias_symbol
MGC17973	MRPL10	hgnc_alias_symbol
MGC17986	ZNF114	hgnc_alias_symbol
MGC17998	FLCN	hgnc_alias_symbol
MGC18079	GSG1L	hgnc_alias_symbol
MGC18216	IGF1R	hgnc_alias_symbol
MGC18257	MLIP	hgnc_alias_symbol
MGC1842	GUCD1	hgnc_alias_symbol
MGC1892	ARHGAP32	hgnc_alias_symbol
MGC189743	HSBP1L1	hgnc_alias_symbol
MGC1936	TMEM147	hgnc_alias_symbol
MGC1947	H2AZ2	hgnc_alias_symbol
MGC19520	TTC19	hgnc_alias_symbol
MGC19531	PPM1J	hgnc_alias_symbol
MGC19535	HACL2	hgnc_alias_symbol
MGC19556	LARP1	hgnc_alias_symbol
MGC19570	OARD1	hgnc_alias_symbol
MGC19595	ARMC6	hgnc_alias_symbol
MGC19600	RPUSD1	hgnc_alias_symbol
MGC19604	FDX2	hgnc_alias_symbol
MGC19606	IMP4	hgnc_alias_symbol
MGC19636	EEF2KMT	hgnc_alias_symbol
MGC19641	MED8	hgnc_alias_symbol
MGC19709	BUD23	hgnc_alias_symbol
MGC19722	NASP	hgnc_alias_symbol
MGC19764	SLFN5	hgnc_alias_symbol
MGC19780	ALG14	hgnc_alias_symbol
MGC19819	CCZ1B	hgnc_alias_symbol
MGC19825	SFT2D1	hgnc_alias_symbol
MGC19879	ASB13	hgnc_alias_symbol
MGC19907	DAZAP1	hgnc_alias_symbol
MGC20089	P2RX7	hgnc_alias_symbol
MGC20134	SPAG7	hgnc_alias_symbol
MGC20149	MAFG	hgnc_alias_symbol
MGC20197	DPH3	hgnc_alias_symbol
MGC20204	DHRS1	hgnc_alias_symbol
MGC2022	BUD23	hgnc_alias_symbol
MGC20235	TMEM106A	hgnc_alias_symbol
MGC20255	CCDC97	hgnc_alias_symbol
MGC20262	DIPK1B	hgnc_alias_symbol
MGC20339	SEPTIN6	hgnc_alias_symbol
MGC20369	NFX1	hgnc_alias_symbol
MGC20372	NASP	hgnc_alias_symbol
MGC20398	ZNF830	hgnc_alias_symbol
